3997.00000	0.00000
3997.50000	0.00000
3998.00000	0.00000
3998.50000	0.00000
3999.00000	0.00000
3999.50000	0.00000
4000.00000	0.00000
4000.50000	0.00000
4001.00000	0.00000
4001.50000	0.00000
4002.00000	0.00000
4002.50000	0.00000
4003.00000	0.00000
4003.50000	0.00000
4004.00000	0.00000
4004.50000	0.00000
4005.00000	0.00000
4005.50000	0.00000
4006.00000	0.00000
4006.50000	0.00000
4007.00000	0.00000
4007.50000	0.00000
4008.00000	0.00000
4008.50000	0.00000
4009.00000	0.00000
4009.50000	0.00000
4010.00000	0.00000
4010.50000	0.00000
4011.00000	0.00000
4011.50000	0.00000
4012.00000	0.00000
4012.50000	0.00000
4013.00000	0.00000
4013.50000	0.00000
4014.00000	0.00000
4014.50000	0.00000
4015.00000	0.00000
4015.50000	0.00000
4016.00000	0.00000
4016.50000	0.00000
4017.00000	0.00000
4017.50000	0.00000
4018.00000	0.00000
4018.50000	0.00000
4019.00000	0.00000
4019.50000	0.00000
4020.00000	0.00000
4020.50000	0.00000
4021.00000	0.00000
4021.50000	0.00000
4022.00000	0.00000
4022.50000	0.00000
4023.00000	0.00000
4023.50000	0.00000
4024.00000	0.00000
4024.50000	0.00000
4025.00000	0.00000
4025.50000	0.00000
4026.00000	0.00000
4026.50000	0.00000
4027.00000	0.00000
4027.50000	0.00000
4028.00000	0.00000
4028.50000	0.00000
4029.00000	0.00000
4029.50000	0.00000
4030.00000	0.00000
4030.50000	0.00000
4031.00000	0.00000
4031.50000	0.00000
4032.00000	0.00000
4032.50000	0.00000
4033.00000	0.00000
4033.50000	0.00000
4034.00000	0.00000
4034.50000	0.00000
4035.00000	0.00000
4035.50000	0.00000
4036.00000	0.00000
4036.50000	0.00000
4037.00000	0.00000
4037.50000	0.00000
4038.00000	0.00000
4038.50000	0.00000
4039.00000	0.00000
4039.50000	0.00000
4040.00000	0.00000
4040.50000	0.00000
4041.00000	0.00000
4041.50000	0.00000
4042.00000	0.00000
4042.50000	0.00000
4043.00000	0.00000
4043.50000	0.00000
4044.00000	0.00000
4044.50000	0.00000
4045.00000	0.00000
4045.50000	0.00000
4046.00000	0.00000
4046.50000	0.00000
4047.00000	0.00000
4047.50000	0.00000
4048.00000	0.00000
4048.50000	0.00000
4049.00000	0.00000
4049.50000	0.00000
4050.00000	0.00000
4050.50000	0.00000
4051.00000	0.00000
4051.50000	0.00000
4052.00000	0.00000
4052.50000	0.00000
4053.00000	0.00000
4053.50000	0.00000
4054.00000	0.00000
4054.50000	0.00000
4055.00000	0.00000
4055.50000	0.00000
4056.00000	0.00000
4056.50000	0.00000
4057.00000	0.00000
4057.50000	0.00000
4058.00000	0.00000
4058.50000	0.00000
4059.00000	0.00000
4059.50000	0.00000
4060.00000	0.00000
4060.50000	0.00000
4061.00000	0.00000
4061.50000	0.00000
4062.00000	0.00000
4062.50000	0.00000
4063.00000	0.00000
4063.50000	0.00000
4064.00000	0.00000
4064.50000	0.00000
4065.00000	0.00000
4065.50000	0.00000
4066.00000	0.00000
4066.50000	0.00000
4067.00000	0.00000
4067.50000	0.00000
4068.00000	0.00000
4068.50000	0.00000
4069.00000	0.00000
4069.50000	0.00000
4070.00000	0.00000
4070.50000	0.00000
4071.00000	0.00000
4071.50000	0.00000
4072.00000	0.00000
4072.50000	0.00000
4073.00000	0.00000
4073.50000	0.00000
4074.00000	0.00000
4074.50000	0.00000
4075.00000	0.00000
4075.50000	0.00000
4076.00000	0.00000
4076.50000	0.00000
4077.00000	0.00000
4077.50000	0.00000
4078.00000	0.00000
4078.50000	0.00000
4079.00000	0.00000
4079.50000	0.00000
4080.00000	0.00000
4080.50000	0.00000
4081.00000	0.00000
4081.50000	0.00000
4082.00000	0.00000
4082.50000	0.00000
4083.00000	0.00000
4083.50000	0.00000
4084.00000	0.00000
4084.50000	0.00000
4085.00000	0.00000
4085.50000	0.00000
4086.00000	0.00000
4086.50000	0.00000
4087.00000	0.00000
4087.50000	0.00000
4088.00000	0.00000
4088.50000	0.00000
4089.00000	0.00000
4089.50000	0.00000
4090.00000	0.00000
4090.50000	0.00000
4091.00000	0.00000
4091.50000	0.00000
4092.00000	0.00000
4092.50000	0.00000
4093.00000	0.00000
4093.50000	0.00000
4094.00000	0.00000
4094.50000	0.00000
4095.00000	0.00000
4095.50000	0.00000
4096.00000	0.00000
4096.50000	0.00000
4097.00000	0.00000
4097.50000	0.00000
4098.00000	0.00000
4098.50000	0.00000
4099.00000	0.00000
4099.50000	0.00000
4100.00000	0.00000
4100.50000	0.00000
4101.00000	0.00000
4101.50000	0.00000
4102.00000	0.00000
4102.50000	0.00000
4103.00000	0.00000
4103.50000	0.00000
4104.00000	0.00000
4104.50000	0.00000
4105.00000	0.00000
4105.50000	0.00000
4106.00000	0.00000
4106.50000	0.00000
4107.00000	0.00000
4107.50000	0.00000
4108.00000	0.00000
4108.50000	0.00000
4109.00000	0.00000
4109.50000	0.00000
4110.00000	0.00000
4110.50000	0.00000
4111.00000	0.00000
4111.50000	0.00000
4112.00000	0.00000
4112.50000	0.00000
4113.00000	0.00000
4113.50000	0.00000
4114.00000	0.00000
4114.50000	0.00000
4115.00000	0.00000
4115.50000	0.00000
4116.00000	0.00000
4116.50000	0.00000
4117.00000	0.00000
4117.50000	0.00000
4118.00000	0.00000
4118.50000	0.00000
4119.00000	0.00000
4119.50000	0.00000
4120.00000	0.00000
4120.50000	0.00000
4121.00000	0.00000
4121.50000	0.00000
4122.00000	0.00000
4122.50000	0.00000
4123.00000	0.00000
4123.50000	0.00000
4124.00000	0.00000
4124.50000	0.00000
4125.00000	0.00000
4125.50000	0.00000
4126.00000	0.00000
4126.50000	0.00000
4127.00000	0.00000
4127.50000	0.00000
4128.00000	0.00000
4128.50000	0.00000
4129.00000	0.00000
4129.50000	0.00000
4130.00000	0.00000
4130.50000	0.00000
4131.00000	0.00000
4131.50000	0.00000
4132.00000	0.00000
4132.50000	0.00000
4133.00000	0.00000
4133.50000	0.00000
4134.00000	0.00000
4134.50000	0.00000
4135.00000	0.00000
4135.50000	0.00000
4136.00000	0.00000
4136.50000	0.00000
4137.00000	0.00000
4137.50000	0.00000
4138.00000	0.00000
4138.50000	0.00000
4139.00000	0.00000
4139.50000	0.00000
4140.00000	0.00000
4140.50000	0.00000
4141.00000	0.00000
4141.50000	0.00000
4142.00000	0.00000
4142.50000	0.00000
4143.00000	0.00000
4143.50000	0.00000
4144.00000	0.00000
4144.50000	0.00000
4145.00000	0.00000
4145.50000	0.00000
4146.00000	0.00000
4146.50000	0.00000
4147.00000	0.00000
4147.50000	0.00000
4148.00000	0.00000
4148.50000	0.00000
4149.00000	0.00000
4149.50000	0.00000
4150.00000	0.00000
4150.50000	0.00000
4151.00000	0.00000
4151.50000	0.00000
4152.00000	0.00000
4152.50000	0.00000
4153.00000	0.00000
4153.50000	0.00000
4154.00000	0.00000
4154.50000	0.00000
4155.00000	0.00000
4155.50000	0.00000
4156.00000	0.00000
4156.50000	0.00000
4157.00000	0.00000
4157.50000	0.00000
4158.00000	0.00000
4158.50000	0.00000
4159.00000	0.00000
4159.50000	0.00000
4160.00000	0.00000
4160.50000	0.00000
4161.00000	0.00000
4161.50000	0.00000
4162.00000	0.00000
4162.50000	0.00000
4163.00000	0.00000
4163.50000	0.00000
4164.00000	0.00000
4164.50000	0.00000
4165.00000	0.00000
4165.50000	0.00000
4166.00000	0.00000
4166.50000	0.00000
4167.00000	0.00000
4167.50000	0.00000
4168.00000	0.00000
4168.50000	0.00000
4169.00000	0.00000
4169.50000	0.00000
4170.00000	0.00000
4170.50000	0.00000
4171.00000	0.00000
4171.50000	0.00000
4172.00000	0.00000
4172.50000	0.00000
4173.00000	0.00000
4173.50000	0.00000
4174.00000	0.00000
4174.50000	0.00000
4175.00000	0.00000
4175.50000	0.00000
4176.00000	0.00000
4176.50000	0.00000
4177.00000	0.00000
4177.50000	0.00000
4178.00000	0.00000
4178.50000	0.00000
4179.00000	0.00000
4179.50000	0.00000
4180.00000	0.00000
4180.50000	0.00000
4181.00000	0.00000
4181.50000	0.00000
4182.00000	0.00000
4182.50000	0.00000
4183.00000	0.00000
4183.50000	0.00000
4184.00000	0.00000
4184.50000	0.00000
4185.00000	0.00000
4185.50000	0.00000
4186.00000	0.00000
4186.50000	0.00000
4187.00000	0.00000
4187.50000	0.00000
4188.00000	0.00000
4188.50000	0.00000
4189.00000	0.00000
4189.50000	0.00000
4190.00000	0.00000
4190.50000	0.00000
4191.00000	0.00000
4191.50000	0.00000
4192.00000	0.00000
4192.50000	0.00000
4193.00000	0.00000
4193.50000	0.00000
4194.00000	0.00000
4194.50000	0.00000
4195.00000	0.00000
4195.50000	0.00000
4196.00000	0.00000
4196.50000	0.00000
4197.00000	0.00000
4197.50000	0.00000
4198.00000	0.00000
4198.50000	0.00000
4199.00000	0.00000
4199.50000	0.00000
4200.00000	0.00000
4200.50000	0.00000
4201.00000	0.00000
4201.50000	0.00000
4202.00000	0.00000
4202.50000	0.00000
4203.00000	0.00000
4203.50000	0.00000
4204.00000	0.00000
4204.50000	0.00000
4205.00000	0.00000
4205.50000	0.00000
4206.00000	0.00000
4206.50000	0.00000
4207.00000	0.00000
4207.50000	0.00000
4208.00000	0.00000
4208.50000	0.00000
4209.00000	0.00000
4209.50000	0.00000
4210.00000	0.00000
4210.50000	0.00000
4211.00000	0.00000
4211.50000	0.00000
4212.00000	0.00000
4212.50000	0.00000
4213.00000	0.00000
4213.50000	0.00000
4214.00000	0.00000
4214.50000	0.00000
4215.00000	0.00000
4215.50000	0.00000
4216.00000	0.00000
4216.50000	0.00000
4217.00000	0.00000
4217.50000	0.00000
4218.00000	0.00000
4218.50000	0.00000
4219.00000	0.00000
4219.50000	0.00000
4220.00000	0.00000
4220.50000	0.00000
4221.00000	0.00000
4221.50000	0.00000
4222.00000	0.00000
4222.50000	0.00000
4223.00000	0.00000
4223.50000	0.00000
4224.00000	0.00000
4224.50000	0.00000
4225.00000	0.00000
4225.50000	0.00000
4226.00000	0.00000
4226.50000	0.00000
4227.00000	0.00000
4227.50000	0.00000
4228.00000	0.00000
4228.50000	0.00000
4229.00000	0.00000
4229.50000	0.00000
4230.00000	0.00000
4230.50000	0.00000
4231.00000	0.00000
4231.50000	0.00000
